dates,coin,date,prices,market_caps,total_vol
2022-04-16,wrapped-bitcoin,1650153600000.0,40496.949841537746,11265667743.050169,139795065.7127742
2022-04-17,wrapped-bitcoin,1650240000000.0,39848.697323968496,11066739167.255716,213469937.83445823
2022-04-18,wrapped-bitcoin,1650326400000.0,40863.6799308549,11387141544.721739,354189386.1307557
2022-04-19,wrapped-bitcoin,1650412800000.0,41464.16920516582,11569905357.253311,231535015.5724539
2022-04-20,wrapped-bitcoin,1650499200000.0,41404.21914526213,11599029306.913137,304199858.9732755
2022-04-21,wrapped-bitcoin,1650585600000.0,40455.191338726836,11321637278.738298,253325387.08534518
2022-04-22,wrapped-bitcoin,1650672000000.0,39748.161744107165,11147442631.69601,273885872.2214822
2022-04-23,wrapped-bitcoin,1650758400000.0,39566.25953413512,11098976292.760616,163410722.9915889
2022-04-24,wrapped-bitcoin,1650844800000.0,39507.93540458477,11098029878.357504,170194006.2293957
2022-04-25,wrapped-bitcoin,1650931200000.0,40434.614662945394,11341333046.53403,306143020.5967384
2022-04-26,wrapped-bitcoin,1651017600000.0,38100.7618308509,10702844278.205606,342676408.74060553
2022-04-27,wrapped-bitcoin,1651104000000.0,39207.130346800215,11010804119.112919,276558340.96501595
2022-04-28,wrapped-bitcoin,1651190400000.0,39752.376591433494,11176577251.51848,323516148.4741024
2022-04-29,wrapped-bitcoin,1651276800000.0,38628.69133388912,10892820455.466112,269532579.61284494
2022-04-30,wrapped-bitcoin,1651363200000.0,37812.69948832504,10640352989.659697,253728324.81396192
2022-05-01,wrapped-bitcoin,1651449600000.0,38567.172164753625,10870070267.794676,373266872.5867083
2022-05-02,wrapped-bitcoin,1651536000000.0,38647.653485044,10887411532.070738,477527098.44251996
2022-05-03,wrapped-bitcoin,1651622400000.0,37826.66525393979,10661354781.02985,308593506.1007991
2022-05-04,wrapped-bitcoin,1651708800000.0,39709.48966617461,11216201742.409239,367450573.36495155
2022-05-05,wrapped-bitcoin,1651795200000.0,36604.168780042215,10347897016.142725,489939303.4219471
2022-05-06,wrapped-bitcoin,1651881600000.0,36086.512010185696,10219131738.617706,443918194.27514696
2022-05-07,wrapped-bitcoin,1651968000000.0,35554.46808563468,10086670797.074924,274910450.720355
2022-05-08,wrapped-bitcoin,1652054400000.0,34099.4650216206,9678335567.775597,450059160.7283009
2022-05-09,wrapped-bitcoin,1652140800000.0,30438.345390436294,8704547841.837072,807465912.2086605
2022-05-10,wrapped-bitcoin,1652227200000.0,31047.22125658299,8818009429.585217,637344043.4138491
2022-05-11,wrapped-bitcoin,1652313600000.0,28803.16422107853,8184859745.689276,1220869780.546038
2022-05-12,wrapped-bitcoin,1652400000000.0,29105.200506677433,8274162950.304279,1523095380.96673
2022-05-13,wrapped-bitcoin,1652486400000.0,29279.367505548336,8343931326.545808,695237375.7793207
2022-05-14,wrapped-bitcoin,1652572800000.0,30187.868102584063,8566561752.20112,369307100.7718342
2022-05-15,wrapped-bitcoin,1652659200000.0,31251.489907144347,8887509730.597237,349205920.39340365
2022-05-16,wrapped-bitcoin,1652745600000.0,29920.69454867623,8487196287.897298,582166434.5090402
2022-05-17,wrapped-bitcoin,1652832000000.0,30552.013873761716,8655003985.862598,367376631.58823663
2022-05-18,wrapped-bitcoin,1652918400000.0,28805.447465427962,8066363723.940364,310766442.5084698
2022-05-19,wrapped-bitcoin,1653004800000.0,30355.40317130959,8475943084.432013,485409256.0768027
2022-05-20,wrapped-bitcoin,1653091200000.0,29300.329173452305,8086370133.65151,336383239.26383805
2022-05-21,wrapped-bitcoin,1653177600000.0,29474.39530275997,8158538838.502088,237159805.65902963
2022-05-22,wrapped-bitcoin,1653264000000.0,30374.771284837196,8400653736.031797,209911873.52171108
2022-05-23,wrapped-bitcoin,1653350400000.0,29175.885426240497,8061762068.776271,274784385.872637
2022-05-24,wrapped-bitcoin,1653436800000.0,29640.09412236153,8177347303.048503,262288255.94114304
2022-05-25,wrapped-bitcoin,1653523200000.0,29567.592919202616,8158670732.750473,256676066.40718016
2022-05-26,wrapped-bitcoin,1653609600000.0,29283.693026193123,8058887346.353189,565584777.4428743
2022-05-27,wrapped-bitcoin,1653696000000.0,28622.551826107087,7845773565.570955,565732055.6212659
2022-05-28,wrapped-bitcoin,1653782400000.0,29086.382021129553,7981569306.332786,367434812.97841173
2022-05-29,wrapped-bitcoin,1653868800000.0,29456.162994471393,8085173503.04522,207043268.21575886
2022-05-30,wrapped-bitcoin,1653955200000.0,31698.11294514569,8679088513.287586,590602894.6709567
2022-05-31,wrapped-bitcoin,1654041600000.0,31829.14478827985,8710520923.546848,351323862.51843256
2022-06-01,wrapped-bitcoin,1654128000000.0,29885.89766718876,8166854351.320366,457715088.44242275
2022-06-02,wrapped-bitcoin,1654214400000.0,30456.246508063472,8364128596.605277,279088445.72182
2022-06-03,wrapped-bitcoin,1654300800000.0,29725.318478358673,8107825797.996393,327932842.98801404
2022-06-04,wrapped-bitcoin,1654387200000.0,29872.031016078734,8152876793.770277,174692509.44151652
2022-06-05,wrapped-bitcoin,1654473600000.0,29921.26932672277,8203827414.797378,185535416.71890622
2022-06-06,wrapped-bitcoin,1654560000000.0,31349.064141368955,8569989616.932867,337764978.0526432
2022-06-07,wrapped-bitcoin,1654646400000.0,31243.79519576565,8550532127.4519615,475829078.047684
2022-06-08,wrapped-bitcoin,1654732800000.0,30241.401260648956,8266024410.959384,403400978.15180886
2022-06-09,wrapped-bitcoin,1654819200000.0,30086.971186278486,8225200227.204337,229490877.8365178
2022-06-10,wrapped-bitcoin,1654905600000.0,29098.754385064694,7967281577.402412,374065912.34807664
2022-06-11,wrapped-bitcoin,1654992000000.0,28349.24827751872,7751969597.2813,375367519.40006554
2022-06-12,wrapped-bitcoin,1655078400000.0,26774.054263816735,7379788539.66122,536787743.97363865
2022-06-13,wrapped-bitcoin,1655164800000.0,22468.11036417445,6086272367.074849,1313749537.2460434
2022-06-14,wrapped-bitcoin,1655251200000.0,22260.143119731576,6000518158.808965,840696436.8412925
2022-06-15,wrapped-bitcoin,1655337600000.0,22536.852131300537,6073324898.43394,993377997.7160412
2022-06-16,wrapped-bitcoin,1655424000000.0,20408.40012730522,5503514992.240186,540763834.2254041
2022-06-17,wrapped-bitcoin,1655510400000.0,20486.998057500452,5485025612.363207,362564475.49851304
2022-06-18,wrapped-bitcoin,1655596800000.0,19043.86080710119,5087970768.293266,648042134.8552732
2022-06-19,wrapped-bitcoin,1655683200000.0,20492.39023956668,5474333939.47911,833952674.5074998
2022-06-20,wrapped-bitcoin,1655769600000.0,20624.808936778718,5505670928.03567,513588114.6887997
2022-06-21,wrapped-bitcoin,1655856000000.0,20669.881250189912,5513552911.687069,466228201.962255
2022-06-22,wrapped-bitcoin,1655942400000.0,20000.964649893634,5314448045.334972,377494483.82233095
2022-06-23,wrapped-bitcoin,1656028800000.0,21098.570694303122,5599994029.286473,444824884.77673465
2022-06-24,wrapped-bitcoin,1656115200000.0,21264.493945158636,5670820754.458265,398644376.1547187
2022-06-25,wrapped-bitcoin,1656201600000.0,21487.761777231583,5693101998.924847,241412583.0337343
2022-06-26,wrapped-bitcoin,1656288000000.0,21064.654384690475,5591081504.20833,290826068.7655207
2022-06-27,wrapped-bitcoin,1656374400000.0,20751.464407401876,5492260723.043898,185290547.22493505
2022-06-28,wrapped-bitcoin,1656460800000.0,20265.206202220164,5359486621.463801,241455795.15081647
2022-06-29,wrapped-bitcoin,1656547200000.0,20074.22065468336,5298420057.563448,286421073.8087479
2022-06-30,wrapped-bitcoin,1656633600000.0,19429.36297838786,5079371445.359641,310118717.90358347
2022-07-01,wrapped-bitcoin,1656720000000.0,19351.129675193042,5075595503.590418,330946508.2685128
2022-07-02,wrapped-bitcoin,1656806400000.0,19257.18417695401,5017980026.686463,165532552.23460102
2022-07-03,wrapped-bitcoin,1656892800000.0,19307.910831644644,5029947906.699794,152038526.7955494
2022-07-04,wrapped-bitcoin,1656979200000.0,20247.706852509757,5275275218.903699,241263965.95668936
2022-07-05,wrapped-bitcoin,1657065600000.0,20196.711513776092,5262772313.287336,291539370.33615756
2022-07-06,wrapped-bitcoin,1657152000000.0,20558.296420366714,5332978982.861242,302366466.2295376
2022-07-07,wrapped-bitcoin,1657238400000.0,21663.01697046715,5617120483.489355,248511627.35593313
2022-07-08,wrapped-bitcoin,1657324800000.0,21848.76319393845,5654958463.420314,279135138.8245554
2022-07-09,wrapped-bitcoin,1657411200000.0,21595.798381237524,5499063178.942357,154822100.5063352
2022-07-10,wrapped-bitcoin,1657497600000.0,20834.59283030664,5282427523.310552,166815479.1396343
2022-07-11,wrapped-bitcoin,1657584000000.0,19961.20368841781,4993287038.585756,179998760.16593367
2022-07-12,wrapped-bitcoin,1657670400000.0,19347.0685161156,4814677998.511802,257523101.601947
2022-07-13,wrapped-bitcoin,1657756800000.0,20190.497825466788,4816086540.598158,309462181.24052155
2022-07-14,wrapped-bitcoin,1657843200000.0,20571.90534857995,4912251495.718544,281540924.6016427
2022-07-15,wrapped-bitcoin,1657929600000.0,20767.630668103917,4952615650.864172,252210305.76966727
2022-07-16,wrapped-bitcoin,1658016000000.0,21180.63207423604,5054272654.752809,258524161.88969713
2022-07-17,wrapped-bitcoin,1658102400000.0,20792.03369374477,4960990791.013918,238740181.87662286
2022-07-18,wrapped-bitcoin,1658188800000.0,22378.63917527196,5298004715.84919,422359962.6085593
2022-07-19,wrapped-bitcoin,1658275200000.0,23339.368109529078,5536500260.543671,546567077.1142374
2022-07-20,wrapped-bitcoin,1658361600000.0,23245.89315434933,5530725660.096626,425136840.8714607
2022-07-21,wrapped-bitcoin,1658448000000.0,23147.916879606535,5481467291.172123,322560716.46983546
2022-07-22,wrapped-bitcoin,1658534400000.0,22709.858102900023,5368901295.171023,377618599.3608574
2022-07-23,wrapped-bitcoin,1658620800000.0,22521.1225102407,5331489781.182176,248479788.13476002
2022-07-24,wrapped-bitcoin,1658707200000.0,22589.905691119566,5380217910.524567,337084098.7946546
2022-07-25,wrapped-bitcoin,1658793600000.0,21408.25449672789,5113842678.654303,354844443.0105527
2022-07-26,wrapped-bitcoin,1658880000000.0,21250.79552002066,5019665610.8531,297419829.2260938
2022-07-27,wrapped-bitcoin,1658966400000.0,22946.679769548904,5414169937.434604,362581185.7887331
2022-07-28,wrapped-bitcoin,1659052800000.0,23837.085376590025,5640569484.479506,384085534.5086817
2022-07-29,wrapped-bitcoin,1659139200000.0,23887.054315107245,5697194530.312634,380445121.686553
2022-07-30,wrapped-bitcoin,1659225600000.0,23678.81980707165,5599591746.164919,257459821.30372784
2022-07-31,wrapped-bitcoin,1659312000000.0,23364.691151957457,5532637134.641555,179371998.53762087
2022-08-01,wrapped-bitcoin,1659398400000.0,23331.667002621365,5507936626.526384,216083679.79195824
2022-08-02,wrapped-bitcoin,1659484800000.0,23007.807519266502,5454673134.563337,288913671.9603927
2022-08-03,wrapped-bitcoin,1659571200000.0,22872.499778992253,5405938174.08098,179758724.1633849
2022-08-04,wrapped-bitcoin,1659657600000.0,22682.108366635457,5358361914.956037,164225299.87801552
2022-08-05,wrapped-bitcoin,1659744000000.0,23274.829462291076,5499277775.445147,268816919.5269334
2022-08-06,wrapped-bitcoin,1659830400000.0,22950.467467828697,5442884314.036096,125772527.40686265
2022-08-07,wrapped-bitcoin,1659916800000.0,23159.743985742738,5482780419.813349,104590456.8467157
2022-08-08,wrapped-bitcoin,1660003200000.0,23814.67286966719,5637937835.428941,223726109.4959108
2022-08-09,wrapped-bitcoin,1660089600000.0,23238.953980912705,5589196054.381246,192335796.42796284
2022-08-10,wrapped-bitcoin,1660176000000.0,23927.983063145533,5829465114.826191,394309286.3872703
2022-08-11,wrapped-bitcoin,1660262400000.0,23953.545386873455,5903230858.9616375,333785784.1797251
2022-08-12,wrapped-bitcoin,1660348800000.0,24416.031741859297,6043908969.711975,181227930.82415298
2022-08-13,wrapped-bitcoin,1660435200000.0,24428.835090846183,6045859880.4078245,173223496.20994627
2022-08-14,wrapped-bitcoin,1660521600000.0,24297.04143833174,6016521296.592714,168573906.4253923
2022-08-15,wrapped-bitcoin,1660608000000.0,24136.023086496683,5970491491.551504,266578234.1854404
2022-08-16,wrapped-bitcoin,1660694400000.0,23892.287179572693,5919444171.073605,187510766.03471717
2022-08-17,wrapped-bitcoin,1660780800000.0,23334.25285500577,5773131607.248172,252225910.79536766
2022-08-18,wrapped-bitcoin,1660867200000.0,23233.958306550274,5743741353.314798,153639249.59783715
2022-08-19,wrapped-bitcoin,1660953600000.0,20915.52579525036,5179273200.272188,401308911.8235634
2022-08-20,wrapped-bitcoin,1661040000000.0,21153.319525053215,5235095365.02471,265677495.00205836
2022-08-21,wrapped-bitcoin,1661126400000.0,21614.728506184703,5345936465.17498,247974536.13570315
2022-08-22,wrapped-bitcoin,1661212800000.0,21413.569419705276,5286020790.178228,270341044.3244582
2022-08-23,wrapped-bitcoin,1661299200000.0,21546.81616945485,5323782005.861345,261285677.39485872
2022-08-24,wrapped-bitcoin,1661385600000.0,21405.19108071534,5288425736.994563,252706593.71227217
2022-08-25,wrapped-bitcoin,1661472000000.0,21614.7889897593,5355903594.3568945,233014392.88494757
2022-08-26,wrapped-bitcoin,1661558400000.0,20276.905208378128,4998782584.46483,364465399.68568087
2022-08-27,wrapped-bitcoin,1661644800000.0,20066.55044990238,4968107232.212509,242669723.07996792
2022-08-28,wrapped-bitcoin,1661731200000.0,19636.65777897384,4873928834.748693,145644291.9612236
2022-08-29,wrapped-bitcoin,1661817600000.0,20329.876966235614,5022184703.46505,225198769.23146594
2022-08-30,wrapped-bitcoin,1661904000000.0,19780.800599091217,4904051218.727379,158623683.09727925
2022-08-31,wrapped-bitcoin,1661990400000.0,20004.42269917082,4953696519.868657,193016993.0937992
2022-09-01,wrapped-bitcoin,1662076800000.0,20131.792179727872,4978073856.814368,156388880.18804887
2022-09-02,wrapped-bitcoin,1662163200000.0,19975.426171397412,4954389802.705689,214554166.442195
2022-09-03,wrapped-bitcoin,1662249600000.0,19878.610432842914,4927776334.180332,172119316.9795242
2022-09-04,wrapped-bitcoin,1662336000000.0,19954.09321693466,4945957323.716038,142883688.69675064
2022-09-05,wrapped-bitcoin,1662422400000.0,19788.998192667343,4911530922.608852,187023403.88445827
2022-09-06,wrapped-bitcoin,1662508800000.0,18883.678574957452,4686967418.396631,280755956.38011956
2022-09-07,wrapped-bitcoin,1662595200000.0,19273.13569415137,4794587868.430756,271975066.8248704
2022-09-08,wrapped-bitcoin,1662681600000.0,19335.616534488494,4809718149.903059,172566202.34987897
2022-09-09,wrapped-bitcoin,1662768000000.0,21400.18041815022,5320285587.236175,310181250.8794911
2022-09-10,wrapped-bitcoin,1662854400000.0,21697.395784520053,5395467316.085772,167883861.80083367
2022-09-11,wrapped-bitcoin,1662940800000.0,21722.64409529879,5404702794.140756,172814872.91151485
2022-09-12,wrapped-bitcoin,1663027200000.0,22360.649841912604,5553050017.971113,260929221.87988597
2022-09-13,wrapped-bitcoin,1663113600000.0,20162.04022246946,5035093886.6010895,421568980.4382669
2022-09-14,wrapped-bitcoin,1663200000000.0,20259.10615900321,5041359507.962637,249260065.61992258
2022-09-15,wrapped-bitcoin,1663286400000.0,19645.73002981428,4908322463.98126,332333332.6829492
2022-09-16,wrapped-bitcoin,1663372800000.0,19761.16591659757,4915766428.453976,209264349.44912016
2022-09-17,wrapped-bitcoin,1663459200000.0,20111.81972527703,5007702069.272003,143282358.99609813
2022-09-18,wrapped-bitcoin,1663545600000.0,19423.701833481886,4832873036.80761,174983011.98990136
2022-09-19,wrapped-bitcoin,1663632000000.0,19556.00081657612,4867956987.957524,315617840.90321136
2022-09-20,wrapped-bitcoin,1663718400000.0,18878.864104791122,4625689710.097235,197990820.01425096
2022-09-21,wrapped-bitcoin,1663804800000.0,18573.97620041468,4536087883.173275,291214672.4007824
2022-09-22,wrapped-bitcoin,1663891200000.0,19435.258494525115,4759215869.341898,330489212.3522434
2022-09-23,wrapped-bitcoin,1663977600000.0,19270.260510448414,4736249623.984647,291100178.84115726
2022-09-24,wrapped-bitcoin,1664064000000.0,18954.32957046281,4635432648.401065,171029170.7037499
2022-09-25,wrapped-bitcoin,1664150400000.0,18803.50636062897,4595663805.898623,121115005.70124924
2022-09-26,wrapped-bitcoin,1664236800000.0,19188.297590420323,4691440106.474276,195345153.32181057
2022-09-27,wrapped-bitcoin,1664323200000.0,19101.312662149507,4684047450.80386,265157217.59215885
2022-09-28,wrapped-bitcoin,1664409600000.0,19456.217153548896,4769751770.743138,298350916.7238029
2022-09-29,wrapped-bitcoin,1664496000000.0,19543.99608890602,4794732435.938108,247808315.18862194
2022-09-30,wrapped-bitcoin,1664582400000.0,19471.442912401933,4768107088.695662,327867249.0990886
2022-10-01,wrapped-bitcoin,1664668800000.0,19316.870039776033,4720737240.115358,97017765.86461352
2022-10-02,wrapped-bitcoin,1664755200000.0,19062.724617406882,4672496157.649619,107263643.91174433
2022-10-03,wrapped-bitcoin,1664841600000.0,19608.40660933838,4800575775.124449,170447940.3956418
2022-10-04,wrapped-bitcoin,1664928000000.0,20370.892173621967,4987974773.167316,201524293.797552
2022-10-05,wrapped-bitcoin,1665014400000.0,20133.995888985468,4928267507.622158,160653451.2441645
2022-10-06,wrapped-bitcoin,1665100800000.0,19965.99248199017,4886524090.010315,176656855.7338489
